Date	Hour	Power
13-10-2017	19:00:00	8.998
13-10-2017	20:00:00	8.348
13-10-2017	21:00:00	7.69
13-10-2017	22:00:00	7.19
13-10-2017	23:00:00	6.437
14-10-2017	00:00:00	5.868
14-10-2017	01:00:00	5.481
14-10-2017	02:00:00	5.281
14-10-2017	03:00:00	5.255
14-10-2017	04:00:00	5.045
14-10-2017	05:00:00	5.157
14-10-2017	06:00:00	5.337
14-10-2017	07:00:00	5.849
14-10-2017	08:00:00	6.63
14-10-2017	09:00:00	7.332
14-10-2017	10:00:00	7.661
14-10-2017	11:00:00	7.596
14-10-2017	12:00:00	7.556
14-10-2017	13:00:00	7.405
14-10-2017	14:00:00	7.156
14-10-2017	15:00:00	7.22
14-10-2017	16:00:00	7.807
14-10-2017	17:00:00	8.4
14-10-2017	18:00:00	8.968
14-10-2017	19:00:00	8.537
14-10-2017	20:00:00	7.954
14-10-2017	21:00:00	7.384
14-10-2017	22:00:00	6.947
14-10-2017	23:00:00	6.396
15-10-2017	00:00:00	5.853
15-10-2017	01:00:00	5.404
15-10-2017	02:00:00	5.141
15-10-2017	03:00:00	5.037
15-10-2017	04:00:00	5.075
15-10-2017	05:00:00	5.156
15-10-2017	06:00:00	5.384
15-10-2017	07:00:00	5.729
15-10-2017	08:00:00	6.405
15-10-2017	09:00:00	7.007
15-10-2017	10:00:00	7.367
15-10-2017	11:00:00	7.467
15-10-2017	12:00:00	7.412
15-10-2017	13:00:00	7.163
15-10-2017	14:00:00	7.057
15-10-2017	15:00:00	7.057
15-10-2017	16:00:00	7.739
15-10-2017	17:00:00	8.88
15-10-2017	18:00:00	9.738
15-10-2017	19:00:00	9.559
15-10-2017	20:00:00	8.995
15-10-2017	21:00:00	8.013
15-10-2017	22:00:00	7.028
15-10-2017	23:00:00	6.215
16-10-2017	00:00:00	5.606
16-10-2017	01:00:00	5.307
16-10-2017	02:00:00	5.306
16-10-2017	03:00:00	5.254
16-10-2017	04:00:00	5.392
16-10-2017	05:00:00	5.727
16-10-2017	06:00:00	7.084
16-10-2017	07:00:00	7.843
16-10-2017	08:00:00	7.234
16-10-2017	09:00:00	7.156
16-10-2017	10:00:00	7.043
16-10-2017	11:00:00	6.839
16-10-2017	12:00:00	6.91
16-10-2017	13:00:00	6.624
16-10-2017	14:00:00	6.681
16-10-2017	15:00:00	6.617
16-10-2017	16:00:00	7.044
16-10-2017	17:00:00	8.142
16-10-2017	18:00:00	9.326
16-10-2017	19:00:00	9.698
16-10-2017	20:00:00	9.097
16-10-2017	21:00:00	8.34
16-10-2017	22:00:00	7.454
16-10-2017	23:00:00	6.546
17-10-2017	00:00:00	5.728
17-10-2017	01:00:00	5.475
17-10-2017	02:00:00	5.408
17-10-2017	03:00:00	5.34
17-10-2017	04:00:00	5.416
17-10-2017	05:00:00	5.645
17-10-2017	06:00:00	6.875
17-10-2017	07:00:00	7.604
17-10-2017	08:00:00	7.185
17-10-2017	09:00:00	6.942
17-10-2017	10:00:00	6.95
17-10-2017	11:00:00	6.71
17-10-2017	12:00:00	6.6
